classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
1,0,0,16,2,3,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,5,0,5,1,0,0,0,0,0,1,0
0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,1
1,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,0,0,0,0
0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,0,9,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
1,0,0,5,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,9,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,13,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,5,2,0,0,0,1,1,0,0
1,0,9,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,0,42,3,7,0,0,0,0,0,0,0,1,0,0,0,5,0,5,0,7,0,5,2,1,0,0,0,0,0,0
1,0,9,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,0,46,3,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,7,1,5,1,0,1,0,0,0,1,0
0,0,0,9,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0
1,0,13,40,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,5,0,1,0,0,1,0,0,0
1,0,0,7,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,0,0
0,0,0,16,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,5,2,1,0,0,1,0,0,0
0,0,0,9,2,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
0,0,0,9,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,3,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,17,1,7,0,0,0,1,0,1,1,0,0,0,0,3,1,0,0,7,1,0,0,0,0,0,1,0,0,0
0,0,0,20,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,5,1,0,0,1,1,1,1,1,0,1
0,0,0,13,1,7,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,26,2,7,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,7,2,7,1,0,0,0,1,0,0,0
0,0,0,30,2,7,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,5,0,5,1,0,1,0,0,0,0,0
0,0,0,27,2,3,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,7,0,7,2,0,0,0,0,0,0,0
1,0,0,78,4,3,1,1,1,1,1,1,1,3,0,3,1,5,0,5,1,7,2,7,2,0,0,0,1,0,1,0
1,0,0,50,3,7,1,1,1,1,1,1,1,1,2,0,0,5,0,0,0,7,2,7,2,0,0,0,0,0,1,0
0,0,0,26,2,7,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,45,3,7,1,1,1,1,1,1,1,1,0,0,0,5,0,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,6,1,3,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0
1,0,0,12,2,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0
1,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,22,2,3,0,0,0,0,1,1,0,1,0,0,0,3,1,0,0,7,1,0,0,1,0,0,0,0,1,0
0,0,0,22,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1,0,0,1,1,0,0,0,0,0
0,0,0,28,2,7,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,7,1,7,1,0,0,0,1,0,0,0
0,0,0,26,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,1,1,0,0,0,0,0,0
0,0,0,58,3,3,1,0,0,1,0,0,1,3,0,0,0,3,0,3,0,7,2,5,1,0,0,0,1,0,0,0
0,0,0,35,2,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0
0,0,0,20,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0
1,0,7,6,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
1,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,0,0,5,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0
0,0,0,11,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,1,0,0,0
0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0
1,0,0,77,4,7,1,1,0,1,1,1,1,1,2,0,0,5,1,3,1,7,2,7,2,0,0,0,1,0,0,0
1,0,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,1,0,0,0
0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,0,10,14,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,7,1,0,0,1,0,0,1,0,0,0
1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,0,0,8,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
1,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,0,0,77,5,5,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,7,2,5,2,0,1,0,0,0,1,0
1,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,3,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,0,10,2,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0
0,0,0,4,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,0,10,24,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,7,1,0,0,1,0,0,0,0,0,0
1,0,0,4,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
1,0,0,32,2,5,1,0,0,1,0,0,1,1,0,0,0,5,0,0,0,7,0,3,0,0,0,0,0,0,0,0
0,0,0,17,1,3,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,7,1,7,2,0,0,0,0,0,0,0
1,0,0,42,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,47,3,3,0,0,0,0,1,1,1,1,1,0,0,5,0,3,0,7,2,3,0,0,1,0,0,0,1,0
1,0,0,11,2,3,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1,0,0,29,2,5,1,0,0,1,1,1,1,1,0,0,0,3,0,0,0,5,0,3,1,0,0,0,1,0,0,0
1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,5,10,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,0,0,1,0,0,0,0,0,0
0,0,0,15,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,0,4,16,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,3,2,1,0,0,0,0,0,0
1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0
1,0,0,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0
1,0,0,33,2,7,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1,0,0,62,4,3,1,1,1,0,1,1,1,1,0,0,0,3,2,0,0,7,2,7,2,0,0,0,0,0,1,0
0,0,0,10,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
0,0,0,8,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,1,0,0,0
1,0,0,6,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,14,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,5,1,1,0,0,1,0,0,0
0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,13,1,7,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1,0,0,4,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,16,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,1,0,0,1,0,0,0,0,0,0
0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,17,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,5,2,0,0,0,0,0,0,1,0,1
1,0,0,6,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0
1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,7,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
1,0,0,18,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1,0,0,1,0,0,0,0,0,0
1,0,0,16,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,1,0,0,1,1,0,0,0,0,0
0,0,0,28,2,3,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,7,1,5,0,1,0,0,0,0,0,0
1,0,0,23,1,3,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,1,0
1,0,0,41,3,5,1,0,0,0,1,1,1,1,1,0,0,3,2,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,24,2,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
1,0,9,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,0,0,0,0,0,0
1,0,0,10,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,30,2,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,2,7,2,1,0,0,1,0,0,0
1,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,55,3,7,1,1,0,1,1,1,1,1,2,0,0,3,0,3,0,7,1,7,2,0,0,0,0,0,0,0
0,0,0,5,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,0,12,2,7,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0
1,0,0,9,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,4,33,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0
0,0,0,12,2,3,0,0,0,0,1,1,1,1,0,0,0,3,2,0,0,5,2,0,0,0,0,0,1,0,1,0
1,0,0,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,1
0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0
0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,13,20,2,5,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,7,2,5,0,1,0,0,0,0,0,0
0,0,0,12,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,1,0,0,0
0,0,4,9,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0
1,0,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,0,40,3,3,1,1,0,0,0,1,1,1,0,0,0,5,2,0,0,7,2,7,2,0,0,0,0,0,0,0
1,0,0,16,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,1,3,1,1,0,0,1,1,0,1
0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,0,21,2,5,1,0,0,1,0,0,1,1,0,0,0,3,2,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,18,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,1
0,0,0,10,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,0,15,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0
0,0,0,15,2,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,67,4,7,1,1,0,0,1,1,1,1,0,0,0,7,2,3,1,7,2,7,1,0,0,0,0,0,0,0
0,0,0,21,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,0,9,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,6,1,7,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,11,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0
1,0,0,128,6,3,1,1,0,0,1,1,1,3,0,0,0,5,1,0,0,7,1,0,0,0,0,0,0,0,1,0
0,0,0,6,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,41,3,7,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,7,2,7,2,1,0,0,0,0,0,0
0,0,0,9,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
1,0,0,24,2,7,1,0,0,1,1,1,1,1,0,0,0,3,1,0,0,5,1,7,2,0,0,0,0,0,0,0
0,0,0,37,2,3,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,1,1,0,0
0,0,0,22,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,5,2,5,1,1,1,0,0,0,0,0
0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,11,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,5,1,0,0,0,0,0,0,0
0,0,0,14,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0
1,0,0,12,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,9,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,26,2,7,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0
0,0,0,24,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0
0,0,0,3,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0
0,0,0,33,2,7,1,0,0,1,0,1,1,1,0,0,0,5,1,0,0,7,1,0,0,0,0,0,0,0,0,0
0,0,0,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,4,1,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,20,2,7,1,0,0,1,0,1,1,3,1,0,0,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0
0,0,0,5,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,4,1,5,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0
1,0,0,71,4,3,0,0,0,0,1,1,1,5,2,0,0,3,0,0,0,7,2,7,2,0,0,0,0,0,1,0
1,0,0,71,4,5,1,1,1,1,1,1,1,1,1,0,0,5,2,0,0,7,2,0,0,0,0,0,1,0,0,0
1,0,0,5,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,112,5,7,1,1,0,1,0,1,1,1,0,0,0,7,2,0,0,7,2,7,2,0,0,0,0,0,0,0
0,0,0,8,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,10,1,5,0,0,0,1,1,1,1,1,1,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,10,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,15,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,3,1,1,0,0,1,1,0,1
0,0,0,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,3,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
0,0,0,11,2,5,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0
1,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0
0,0,0,46,3,7,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,7,2,5,2,0,0,0,1,0,0,0
0,0,0,5,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,12,1,3,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,22,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
1,0,10,34,2,7,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,7,1,0,0,1,0,0,0,0,0,0
0,0,0,2,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,8,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0
0,0,0,18,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,0,1,0,0,0
0,0,0,4,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,0,0,23,2,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,2,5,0,1,0,0,1,0,0,0
0,0,0,20,2,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,2,3,1,1,0,0,0,0,0,0
0,0,0,42,3,5,1,1,0,0,1,1,1,1,2,0,0,1,2,0,0,7,2,7,2,0,0,0,0,0,0,0
0,0,0,75,4,5,0,0,0,1,1,1,1,3,0,0,0,5,2,5,1,7,2,7,2,0,0,0,0,0,1,0
1,0,0,24,2,3,1,0,0,0,1,1,1,1,0,0,0,3,1,3,1,7,1,7,1,0,0,0,0,0,1,0
1,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
0,0,0,18,2,7,1,0,0,0,1,1,1,1,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,1,0,0
1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0
1,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,15,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,0,0,1,1,0,0
0,0,0,4,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0
0,0,0,117,5,3,1,1,0,1,0,1,1,3,2,0,0,7,2,0,0,7,2,7,2,0,0,0,0,0,0,0
0,0,0,11,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,5,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
1,0,0,22,2,3,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,5,0,5,0,0,0,0,1,0,0,0
0,0,7,14,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,5,1,1,0,0,0,0,0,0
